order_id,order_date,customer_id,region,product_category,product_name,price,quantity,total_value,payment_method,delivery_days,returned
3748,2024-08-23,C150,Sul,Beleza,Perfume,2166,1,2166,Boleto,2,No
3749,2024-08-23,C349,Centro-Oeste,Beleza,Kit Skincare,2772,3,8316,Cartão de Crédito,10,No
3750,2024-08-23,C180,Norte,Beleza,Shampoo,602,3,1806,Cartão de Crédito,2,No
3751,2024-08-24,C229,Nordeste,Beleza,Maquiagem,3624,3,10872,Pix,2,No
3752,2024-08-24,C467,Norte,Beleza,Perfume,3894,3,11682,Pix,6,Yes
3753,2024-08-24,C136,Sudeste,Eletrônicos,Fone Bluetooth,2508,3,7524,Pix,3,No
3754,2024-08-24,C156,Norte,Eletrônicos,Smartphone,1124,2,2248,Boleto,10,No
3755,2024-08-24,C170,Nordeste,Eletrônicos,Notebook,3722,3,11166,Cartão de Crédito,2,No
3756,2024-08-24,C498,Sul,Eletrônicos,Mouse Gamer,2970,2,5940,Cartão de Crédito,8,No
3757,2024-08-24,C383,Sul,Roupas,Vestido,401,2,802,Boleto,6,No
3758,2024-08-24,C085,Centro-Oeste,Casa,Cafeteira,156,3,468,Boleto,7,No
3759,2024-08-24,C228,Sul,Roupas,Jaqueta,1470,2,2940,Cartão de Crédito,4,No
3760,2024-08-25,C405,Sudeste,Eletrônicos,Smartphone,67,2,134,Boleto,10,No
3761,2024-08-25,C147,Centro-Oeste,Beleza,Maquiagem,2518,1,2518,Pix,2,No
3762,2024-08-25,C020,Sudeste,Eletrônicos,Smartphone,2264,1,2264,Cartão de Crédito,6,No
3763,2024-08-25,C323,Centro-Oeste,Eletrônicos,Fone Bluetooth,555,3,1665,Cartão de Crédito,2,No
3764,2024-08-25,C012,Sul,Eletrônicos,Notebook,1865,2,3730,Cartão de Crédito,6,No
3765,2024-08-25,C184,Centro-Oeste,Eletrônicos,Notebook,1372,2,2744,Pix,2,No
3766,2024-08-25,C382,Nordeste,Casa,Cafeteira,3753,1,3753,Cartão de Crédito,6,No
3767,2024-08-25,C347,Centro-Oeste,Roupas,Vestido,502,2,1004,Boleto,3,No
3768,2024-08-25,C401,Nordeste,Eletrônicos,Smartphone,1482,3,4446,Pix,4,No
3769,2024-08-25,C052,Nordeste,Beleza,Perfume,1316,1,1316,Pix,4,No
3770,2024-08-25,C484,Sul,Roupas,Jaqueta,2677,1,2677,Pix,6,No
3771,2024-08-25,C478,Norte,Casa,Air Fryer,697,3,2091,Pix,7,No
3772,2024-08-25,C221,Sudeste,Casa,Microondas,1105,3,3315,Boleto,10,No
3773,2024-08-25,C247,Sudeste,Roupas,Tênis,2708,2,5416,Cartão de Crédito,7,No
3774,2024-08-25,C071,Norte,Eletrônicos,Mouse Gamer,642,2,1284,Pix,2,No
3775,2024-08-25,C179,Centro-Oeste,Roupas,Tênis,1570,1,1570,Cartão de Crédito,8,No
3776,2024-08-25,C067,Sul,Roupas,Tênis,511,2,1022,Boleto,6,No
3777,2024-08-25,C355,Centro-Oeste,Beleza,Kit Skincare,3756,2,7512,Cartão de Crédito,5,No
3778,2024-08-26,C422,Centro-Oeste,Eletrônicos,Fone Bluetooth,3422,1,3422,Boleto,8,No
3779,2024-08-26,C122,Norte,Casa,Cafeteira,3204,1,3204,Pix,6,Yes
3780,2024-08-26,C237,Norte,Casa,Microondas,687,1,687,Pix,7,No
3781,2024-08-26,C235,Sul,Beleza,Kit Skincare,2107,3,6321,Boleto,5,No
3782,2024-08-26,C432,Norte,Eletrônicos,Notebook,2519,2,5038,Boleto,6,No
3783,2024-08-26,C173,Sudeste,Eletrônicos,Fone Bluetooth,2955,2,5910,Pix,3,No
3784,2024-08-26,C024,Nordeste,Roupas,Tênis,1099,1,1099,Boleto,3,Yes
3785,2024-08-26,C246,Nordeste,Eletrônicos,Smartphone,1034,1,1034,Boleto,10,Yes
3786,2024-08-26,C218,Sul,Eletrônicos,Fone Bluetooth,2029,3,6087,Pix,10,No
3787,2024-08-26,C435,Centro-Oeste,Beleza,Perfume,812,3,2436,Cartão de Crédito,8,No
3788,2024-08-26,C299,Sul,Beleza,Shampoo,3081,3,9243,Boleto,5,No
3789,2024-08-26,C386,Sudeste,Casa,Liquidificador,1644,3,4932,Boleto,6,No
3790,2024-08-26,C244,Centro-Oeste,Roupas,Camiseta,2354,1,2354,Pix,9,Yes
3791,2024-08-26,C431,Centro-Oeste,Casa,Microondas,1990,3,5970,Boleto,6,No
3792,2024-08-26,C034,Norte,Roupas,Calça Jeans,3247,3,9741,Boleto,8,No
3793,2024-08-26,C078,Nordeste,Casa,Cafeteira,3704,1,3704,Cartão de Crédito,2,No
3794,2024-08-27,C225,Sudeste,Casa,Cafeteira,1326,1,1326,Boleto,7,Yes
3795,2024-08-27,C037,Sul,Roupas,Vestido,2875,2,5750,Boleto,10,No
3796,2024-08-27,C270,Centro-Oeste,Casa,Cafeteira,1496,1,1496,Boleto,3,No
3797,2024-08-27,C065,Sul,Roupas,Calça Jeans,1548,3,4644,Cartão de Crédito,7,Yes
3798,2024-08-27,C313,Norte,Roupas,Jaqueta,1797,3,5391,Boleto,3,No
3799,2024-08-27,C461,Sul,Roupas,Calça Jeans,869,3,2607,Cartão de Crédito,10,No
3800,2024-08-27,C131,Centro-Oeste,Roupas,Camiseta,1090,3,3270,Boleto,7,No
3801,2024-08-27,C426,Norte,Casa,Liquidificador,1292,3,3876,Boleto,4,No
3802,2024-08-27,C192,Centro-Oeste,Roupas,Vestido,1136,2,2272,Boleto,8,No
3803,2024-08-27,C207,Norte,Casa,Air Fryer,1173,2,2346,Cartão de Crédito,4,No
3804,2024-08-27,C484,Norte,Casa,Air Fryer,3110,2,6220,Boleto,7,No
3805,2024-08-27,C171,Centro-Oeste,Beleza,Shampoo,2057,3,6171,Cartão de Crédito,3,No
3806,2024-08-27,C488,Sul,Casa,Microondas,2142,1,2142,Cartão de Crédito,9,No
3807,2024-08-27,C186,Sudeste,Eletrônicos,Notebook,2334,2,4668,Cartão de Crédito,7,No
3808,2024-08-28,C091,Norte,Beleza,Perfume,3237,2,6474,Boleto,9,No
3809,2024-08-28,C187,Sudeste,Eletrônicos,Notebook,1264,1,1264,Cartão de Crédito,5,No
3810,2024-08-28,C085,Centro-Oeste,Roupas,Tênis,732,2,1464,Cartão de Crédito,5,Yes
3811,2024-08-28,C325,Centro-Oeste,Roupas,Calça Jeans,2033,3,6099,Boleto,2,No
3812,2024-08-28,C115,Sul,Eletrônicos,Mouse Gamer,83,2,166,Pix,10,No
3813,2024-08-28,C466,Nordeste,Eletrônicos,Fone Bluetooth,1053,1,1053,Cartão de Crédito,5,No
3814,2024-08-28,C173,Sudeste,Roupas,Tênis,3648,2,7296,Pix,9,No
3815,2024-08-28,C497,Sudeste,Roupas,Jaqueta,2486,1,2486,Boleto,6,No
3816,2024-08-28,C275,Sul,Casa,Microondas,1181,3,3543,Cartão de Crédito,6,No
3817,2024-08-28,C404,Sul,Eletrônicos,Mouse Gamer,3267,3,9801,Pix,2,No
3818,2024-08-29,C095,Nordeste,Beleza,Kit Skincare,1961,1,1961,Boleto,8,No
3819,2024-08-29,C166,Centro-Oeste,Beleza,Kit Skincare,272,2,544,Pix,10,No
3820,2024-08-29,C036,Sul,Eletrônicos,Mouse Gamer,3897,3,11691,Pix,9,No
3821,2024-08-29,C488,Centro-Oeste,Roupas,Calça Jeans,428,1,428,Pix,2,No
3822,2024-08-29,C198,Nordeste,Beleza,Shampoo,139,1,139,Boleto,5,No
3823,2024-08-29,C055,Sudeste,Casa,Cafeteira,3811,2,7622,Cartão de Crédito,9,No
3824,2024-08-29,C110,Nordeste,Casa,Microondas,3719,1,3719,Boleto,8,No
3825,2024-08-29,C346,Nordeste,Beleza,Kit Skincare,2514,2,5028,Boleto,8,No
3826,2024-08-29,C118,Centro-Oeste,Roupas,Camiseta,2757,2,5514,Boleto,6,Yes
3827,2024-08-29,C246,Sul,Beleza,Maquiagem,292,2,584,Cartão de Crédito,4,No
3828,2024-08-29,C288,Nordeste,Casa,Cafeteira,2082,1,2082,Cartão de Crédito,5,No
3829,2024-08-29,C311,Sul,Eletrônicos,Fone Bluetooth,2925,1,2925,Cartão de Crédito,3,No
3830,2024-08-29,C246,Sudeste,Roupas,Calça Jeans,1390,1,1390,Boleto,5,No
3831,2024-08-29,C032,Centro-Oeste,Casa,Liquidificador,589,3,1767,Cartão de Crédito,2,No
3832,2024-08-30,C405,Nordeste,Eletrônicos,TV 50,2953,2,5906,Boleto,7,No
3833,2024-08-30,C015,Sul,Roupas,Jaqueta,1724,3,5172,Pix,5,No
3834,2024-08-30,C495,Norte,Casa,Cafeteira,1805,2,3610,Boleto,7,No
3835,2024-08-30,C200,Nordeste,Beleza,Maquiagem,904,2,1808,Cartão de Crédito,9,No
3836,2024-08-30,C008,Norte,Casa,Microondas,2412,3,7236,Pix,5,No
3837,2024-08-30,C044,Sudeste,Beleza,Kit Skincare,1644,3,4932,Pix,8,No
3838,2024-08-30,C018,Sul,Casa,Microondas,2893,2,5786,Cartão de Crédito,5,No
3839,2024-08-30,C457,Centro-Oeste,Beleza,Maquiagem,3361,1,3361,Cartão de Crédito,2,No
3840,2024-08-30,C180,Centro-Oeste,Beleza,Kit Skincare,2848,3,8544,Pix,5,No
3841,2024-08-30,C193,Norte,Eletrônicos,Fone Bluetooth,3146,3,9438,Boleto,3,No
3842,2024-08-30,C088,Norte,Roupas,Camiseta,1272,2,2544,Pix,9,No
3843,2024-08-30,C068,Norte,Eletrônicos,Notebook,1739,1,1739,Boleto,5,No
3844,2024-08-30,C383,Sul,Casa,Cafeteira,3102,2,6204,Boleto,4,No
3845,2024-08-30,C033,Centro-Oeste,Eletrônicos,Fone Bluetooth,3864,3,11592,Pix,5,No
3846,2024-08-30,C052,Sudeste,Eletrônicos,TV 50,409,1,409,Cartão de Crédito,5,No
3847,2024-08-30,C248,Nordeste,Beleza,Shampoo,2326,2,4652,Boleto,4,No
3848,2024-08-30,C385,Nordeste,Casa,Cafeteira,3967,3,11901,Cartão de Crédito,10,No
3849,2024-08-30,C202,Sul,Casa,Liquidificador,2291,1,2291,Boleto,5,No
3850,2024-08-31,C472,Sul,Casa,Microondas,3790,2,7580,Cartão de Crédito,8,No
3851,2024-08-31,C309,Sudeste,Eletrônicos,Smartphone,2453,1,2453,Pix,5,No
3852,2024-08-31,C189,Centro-Oeste,Casa,Cafeteira,1295,3,3885,Pix,4,No
3853,2024-08-31,C317,Norte,Eletrônicos,Mouse Gamer,1822,2,3644,Boleto,3,No
3854,2024-08-31,C125,Centro-Oeste,Eletrônicos,TV 50,3384,2,6768,Cartão de Crédito,3,No
3855,2024-08-31,C021,Sudeste,Roupas,Camiseta,3841,3,11523,Cartão de Crédito,6,No
3856,2024-08-31,C115,Sudeste,Beleza,Perfume,2808,3,8424,Cartão de Crédito,5,No
3857,2024-08-31,C031,Sul,Beleza,Shampoo,3486,2,6972,Boleto,6,Yes
3858,2024-08-31,C289,Sul,Casa,Microondas,3684,3,11052,Pix,10,No
3859,2024-08-31,C030,Nordeste,Eletrônicos,Notebook,2295,3,6885,Cartão de Crédito,4,No
3860,2024-09-01,C192,Sudeste,Eletrônicos,Notebook,400,2,800,Cartão de Crédito,6,No
3861,2024-09-01,C134,Sudeste,Eletrônicos,Smartphone,1232,1,1232,Boleto,10,No
3862,2024-09-01,C302,Nordeste,Roupas,Jaqueta,3706,2,7412,Cartão de Crédito,3,No
3863,2024-09-01,C294,Sul,Roupas,Jaqueta,2272,3,6816,Cartão de Crédito,2,No
3864,2024-09-01,C363,Sul,Eletrônicos,Smartphone,1129,2,2258,Pix,7,No
3865,2024-09-01,C467,Norte,Roupas,Vestido,1187,2,2374,Pix,4,No
3866,2024-09-01,C254,Norte,Casa,Air Fryer,1693,1,1693,Cartão de Crédito,4,No
3867,2024-09-01,C306,Norte,Roupas,Tênis,76,3,228,Cartão de Crédito,2,No
3868,2024-09-01,C486,Centro-Oeste,Casa,Liquidificador,4000,2,8000,Boleto,6,No
3869,2024-09-01,C114,Norte,Beleza,Kit Skincare,3615,2,7230,Boleto,9,No
3870,2024-09-01,C214,Nordeste,Beleza,Maquiagem,3384,1,3384,Pix,7,No
3871,2024-09-01,C075,Sudeste,Casa,Liquidificador,2760,3,8280,Boleto,9,No
3872,2024-09-01,C132,Norte,Roupas,Camiseta,3299,2,6598,Cartão de Crédito,2,No
3873,2024-09-01,C418,Sudeste,Casa,Liquidificador,2996,1,2996,Pix,5,No
3874,2024-09-01,C419,Sudeste,Eletrônicos,Mouse Gamer,3963,3,11889,Cartão de Crédito,4,No
3875,2024-09-01,C113,Sudeste,Casa,Microondas,2443,3,7329,Boleto,9,No
3876,2024-09-01,C346,Nordeste,Roupas,Calça Jeans,3845,3,11535,Pix,3,No
3877,2024-09-01,C330,Nordeste,Eletrônicos,Mouse Gamer,3626,2,7252,Cartão de Crédito,10,No
3878,2024-09-01,C360,Centro-Oeste,Roupas,Vestido,3899,1,3899,Boleto,4,No
3879,2024-09-02,C086,Norte,Casa,Cafeteira,2716,3,8148,Pix,8,No
3880,2024-09-02,C326,Nordeste,Beleza,Maquiagem,3454,3,10362,Cartão de Crédito,2,No
3881,2024-09-02,C244,Sul,Beleza,Kit Skincare,2554,2,5108,Boleto,10,No
3882,2024-09-02,C313,Centro-Oeste,Beleza,Maquiagem,2046,2,4092,Pix,5,No
3883,2024-09-02,C215,Centro-Oeste,Casa,Air Fryer,2137,2,4274,Cartão de Crédito,10,No
3884,2024-09-02,C123,Norte,Beleza,Kit Skincare,2952,2,5904,Cartão de Crédito,6,No
3885,2024-09-02,C310,Sudeste,Roupas,Vestido,2310,1,2310,Boleto,5,No
3886,2024-09-02,C003,Norte,Roupas,Calça Jeans,1564,3,4692,Cartão de Crédito,10,No
3887,2024-09-02,C117,Sul,Eletrônicos,Mouse Gamer,3338,2,6676,Cartão de Crédito,9,No
3888,2024-09-02,C107,Sudeste,Casa,Cafeteira,765,2,1530,Boleto,5,No
3889,2024-09-02,C031,Norte,Eletrônicos,Fone Bluetooth,1663,2,3326,Cartão de Crédito,4,No
3890,2024-09-02,C373,Sul,Casa,Air Fryer,801,3,2403,Pix,7,No
3891,2024-09-02,C009,Nordeste,Casa,Air Fryer,2005,3,6015,Boleto,8,No
3892,2024-09-03,C127,Centro-Oeste,Beleza,Shampoo,2816,1,2816,Cartão de Crédito,8,No
3893,2024-09-03,C113,Sudeste,Beleza,Kit Skincare,3119,1,3119,Boleto,8,No
3894,2024-09-03,C372,Sudeste,Casa,Microondas,2324,3,6972,Boleto,4,No
3895,2024-09-03,C212,Centro-Oeste,Casa,Air Fryer,3324,2,6648,Pix,6,No
3896,2024-09-03,C427,Sudeste,Roupas,Camiseta,2300,3,6900,Pix,6,No
3897,2024-09-03,C343,Norte,Beleza,Shampoo,176,2,352,Boleto,2,No
3898,2024-09-03,C349,Sudeste,Beleza,Shampoo,2419,1,2419,Cartão de Crédito,5,No
3899,2024-09-03,C436,Sudeste,Eletrônicos,Mouse Gamer,57,3,171,Boleto,8,No
3900,2024-09-03,C078,Sul,Roupas,Tênis,2050,1,2050,Cartão de Crédito,3,No
3901,2024-09-03,C403,Centro-Oeste,Eletrônicos,Notebook,3856,2,7712,Cartão de Crédito,9,No
3902,2024-09-04,C386,Sudeste,Beleza,Kit Skincare,1447,3,4341,Boleto,7,No
3903,2024-09-04,C354,Sudeste,Eletrônicos,Mouse Gamer,1556,3,4668,Cartão de Crédito,2,No
3904,2024-09-04,C341,Nordeste,Casa,Liquidificador,1632,3,4896,Boleto,4,No
3905,2024-09-04,C427,Sul,Eletrônicos,TV 50,2350,1,2350,Boleto,3,No
3906,2024-09-04,C381,Nordeste,Roupas,Vestido,565,1,565,Boleto,2,No
3907,2024-09-04,C007,Sudeste,Roupas,Vestido,775,2,1550,Pix,2,No
3908,2024-09-04,C441,Sudeste,Eletrônicos,TV 50,1370,1,1370,Pix,7,No
3909,2024-09-04,C006,Nordeste,Eletrônicos,Fone Bluetooth,1195,1,1195,Pix,2,No
3910,2024-09-04,C019,Sudeste,Casa,Microondas,402,2,804,Pix,6,No
3911,2024-09-04,C466,Nordeste,Beleza,Maquiagem,448,1,448,Cartão de Crédito,5,Yes
3912,2024-09-04,C103,Sudeste,Roupas,Calça Jeans,832,2,1664,Pix,6,No
3913,2024-09-04,C376,Nordeste,Eletrônicos,TV 50,1727,1,1727,Cartão de Crédito,7,No
3914,2024-09-05,C229,Norte,Roupas,Calça Jeans,2898,2,5796,Pix,9,No
3915,2024-09-05,C145,Nordeste,Beleza,Perfume,903,1,903,Pix,10,No
3916,2024-09-05,C319,Centro-Oeste,Eletrônicos,Notebook,3330,3,9990,Pix,2,No
3917,2024-09-05,C075,Centro-Oeste,Beleza,Maquiagem,2407,2,4814,Cartão de Crédito,4,No
3918,2024-09-05,C045,Nordeste,Casa,Cafeteira,3204,3,9612,Boleto,9,No
3919,2024-09-05,C355,Sudeste,Eletrônicos,TV 50,3570,3,10710,Cartão de Crédito,7,No
3920,2024-09-05,C312,Sul,Roupas,Calça Jeans,3740,3,11220,Cartão de Crédito,9,No
3921,2024-09-05,C413,Sudeste,Roupas,Jaqueta,3145,2,6290,Boleto,3,No
3922,2024-09-05,C145,Nordeste,Casa,Cafeteira,1569,1,1569,Boleto,7,No
3923,2024-09-05,C322,Sudeste,Beleza,Maquiagem,2574,3,7722,Pix,2,No
3924,2024-09-06,C396,Centro-Oeste,Eletrônicos,Fone Bluetooth,2685,2,5370,Pix,9,No
3925,2024-09-06,C112,Sudeste,Roupas,Tênis,1790,2,3580,Boleto,9,No
3926,2024-09-06,C196,Centro-Oeste,Casa,Cafeteira,376,1,376,Boleto,4,No
3927,2024-09-06,C040,Centro-Oeste,Beleza,Maquiagem,1732,3,5196,Pix,3,No
3928,2024-09-06,C037,Centro-Oeste,Eletrônicos,Mouse Gamer,1176,3,3528,Cartão de Crédito,8,No
3929,2024-09-06,C131,Sul,Eletrônicos,Notebook,3199,3,9597,Cartão de Crédito,4,No
3930,2024-09-06,C152,Norte,Beleza,Shampoo,3262,3,9786,Pix,4,No
3931,2024-09-06,C254,Sudeste,Eletrônicos,Fone Bluetooth,2455,2,4910,Cartão de Crédito,6,No
3932,2024-09-06,C047,Sudeste,Eletrônicos,TV 50,1845,3,5535,Cartão de Crédito,8,No
3933,2024-09-06,C440,Sudeste,Beleza,Kit Skincare,190,3,570,Boleto,10,No
3934,2024-09-06,C440,Nordeste,Roupas,Calça Jeans,2479,2,4958,Boleto,2,No
3935,2024-09-06,C035,Nordeste,Casa,Microondas,593,1,593,Pix,5,No
3936,2024-09-06,C223,Sudeste,Casa,Air Fryer,321,2,642,Pix,9,No
3937,2024-09-06,C446,Norte,Beleza,Kit Skincare,3331,3,9993,Pix,6,No
3938,2024-09-07,C417,Sudeste,Eletrônicos,Notebook,2282,3,6846,Boleto,6,No
3939,2024-09-07,C406,Sul,Casa,Liquidificador,1509,2,3018,Boleto,9,No
3940,2024-09-07,C343,Sul,Beleza,Kit Skincare,3944,3,11832,Cartão de Crédito,9,No
3941,2024-09-07,C402,Norte,Casa,Cafeteira,2487,1,2487,Pix,5,No
3942,2024-09-07,C261,Centro-Oeste,Casa,Air Fryer,1868,1,1868,Cartão de Crédito,6,No
3943,2024-09-07,C408,Nordeste,Eletrônicos,Notebook,1873,3,5619,Boleto,7,No
3944,2024-09-07,C309,Sudeste,Roupas,Vestido,2246,3,6738,Pix,5,Yes
3945,2024-09-07,C437,Nordeste,Casa,Liquidificador,1692,1,1692,Cartão de Crédito,6,No
3946,2024-09-07,C064,Sul,Casa,Air Fryer,3399,1,3399,Pix,4,Yes
3947,2024-09-07,C299,Sudeste,Eletrônicos,Fone Bluetooth,2808,1,2808,Boleto,4,No
3948,2024-09-07,C307,Nordeste,Roupas,Tênis,3707,2,7414,Cartão de Crédito,3,No
3949,2024-09-07,C167,Norte,Beleza,Kit Skincare,2769,2,5538,Pix,6,No
3950,2024-09-07,C442,Nordeste,Roupas,Jaqueta,3915,1,3915,Boleto,3,No
3951,2024-09-07,C476,Nordeste,Casa,Microondas,694,3,2082,Boleto,9,No
3952,2024-09-07,C379,Norte,Casa,Microondas,3071,3,9213,Boleto,6,No
3953,2024-09-07,C474,Centro-Oeste,Casa,Cafeteira,974,2,1948,Pix,4,No
3954,2024-09-07,C449,Nordeste,Roupas,Vestido,3661,3,10983,Cartão de Crédito,2,No
3955,2024-09-07,C478,Centro-Oeste,Eletrônicos,Mouse Gamer,3863,1,3863,Cartão de Crédito,9,No
3956,2024-09-08,C052,Sudeste,Casa,Microondas,789,1,789,Boleto,9,No
3957,2024-09-08,C013,Sudeste,Eletrônicos,Notebook,2753,2,5506,Cartão de Crédito,9,No
3958,2024-09-08,C070,Centro-Oeste,Roupas,Vestido,3669,1,3669,Boleto,8,Yes
3959,2024-09-08,C435,Norte,Casa,Air Fryer,982,1,982,Pix,7,No
3960,2024-09-08,C262,Sul,Eletrônicos,Smartphone,2538,2,5076,Boleto,4,No
3961,2024-09-08,C012,Sul,Roupas,Tênis,869,3,2607,Cartão de Crédito,4,No
3962,2024-09-08,C283,Centro-Oeste,Beleza,Perfume,1022,3,3066,Cartão de Crédito,6,No
3963,2024-09-08,C184,Sul,Roupas,Camiseta,3440,2,6880,Pix,6,No
3964,2024-09-08,C266,Nordeste,Beleza,Perfume,230,3,690,Pix,3,No
3965,2024-09-08,C149,Sudeste,Roupas,Vestido,692,1,692,Pix,5,No
3966,2024-09-08,C112,Centro-Oeste,Eletrônicos,TV 50,1585,1,1585,Pix,3,No
3967,2024-09-09,C216,Norte,Roupas,Jaqueta,2454,3,7362,Pix,10,No
3968,2024-09-09,C044,Sudeste,Roupas,Jaqueta,2733,1,2733,Cartão de Crédito,5,No
3969,2024-09-09,C254,Sul,Casa,Microondas,2614,1,2614,Cartão de Crédito,4,No
3970,2024-09-09,C001,Sudeste,Roupas,Camiseta,627,2,1254,Pix,9,No
3971,2024-09-09,C037,Centro-Oeste,Beleza,Maquiagem,886,1,886,Boleto,9,No
3972,2024-09-09,C494,Nordeste,Roupas,Camiseta,1901,1,1901,Cartão de Crédito,6,No
3973,2024-09-09,C384,Norte,Casa,Cafeteira,3315,2,6630,Boleto,7,No
3974,2024-09-09,C222,Nordeste,Eletrônicos,Smartphone,3288,1,3288,Boleto,6,No
3975,2024-09-09,C352,Sul,Beleza,Perfume,3429,1,3429,Pix,5,No
3976,2024-09-09,C086,Centro-Oeste,Roupas,Tênis,462,1,462,Pix,4,No
3977,2024-09-09,C358,Sul,Eletrônicos,Smartphone,3333,3,9999,Boleto,7,No
3978,2024-09-09,C100,Sul,Eletrônicos,Notebook,1224,3,3672,Cartão de Crédito,10,No
3979,2024-09-09,C114,Sudeste,Casa,Liquidificador,1820,3,5460,Cartão de Crédito,3,No
3980,2024-09-09,C182,Sudeste,Beleza,Perfume,678,1,678,Boleto,3,No
3981,2024-09-09,C229,Norte,Casa,Microondas,3013,1,3013,Boleto,10,No
3982,2024-09-09,C412,Nordeste,Beleza,Kit Skincare,97,3,291,Boleto,5,No
3983,2024-09-10,C026,Sudeste,Roupas,Calça Jeans,1719,3,5157,Cartão de Crédito,10,No
3984,2024-09-10,C469,Centro-Oeste,Eletrônicos,Mouse Gamer,793,2,1586,Cartão de Crédito,5,No
3985,2024-09-10,C209,Sul,Eletrônicos,Notebook,2721,3,8163,Pix,6,No
3986,2024-09-10,C269,Norte,Casa,Air Fryer,910,3,2730,Pix,3,No
3987,2024-09-10,C141,Sul,Roupas,Jaqueta,1054,2,2108,Pix,10,No
3988,2024-09-10,C204,Sudeste,Beleza,Maquiagem,2680,1,2680,Cartão de Crédito,3,No
3989,2024-09-10,C392,Sul,Eletrônicos,Mouse Gamer,1144,1,1144,Cartão de Crédito,2,No
3990,2024-09-10,C072,Sudeste,Eletrônicos,Smartphone,908,3,2724,Cartão de Crédito,9,No
3991,2024-09-10,C080,Centro-Oeste,Casa,Microondas,3649,1,3649,Boleto,8,No
3992,2024-09-10,C079,Centro-Oeste,Eletrônicos,Smartphone,347,1,347,Cartão de Crédito,3,No
3993,2024-09-10,C141,Sudeste,Casa,Cafeteira,1149,2,2298,Cartão de Crédito,7,No
3994,2024-09-10,C125,Norte,Beleza,Maquiagem,2515,3,7545,Cartão de Crédito,8,No
3995,2024-09-10,C155,Nordeste,Roupas,Calça Jeans,2743,1,2743,Pix,6,No
3996,2024-09-10,C240,Nordeste,Beleza,Maquiagem,2162,1,2162,Cartão de Crédito,8,No
3997,2024-09-10,C083,Sudeste,Eletrônicos,TV 50,3424,1,3424,Cartão de Crédito,3,No
3998,2024-09-10,C137,Nordeste,Casa,Microondas,3644,1,3644,Cartão de Crédito,2,No
3999,2024-09-10,C434,Norte,Roupas,Camiseta,788,2,1576,Boleto,3,No
4000,2024-09-10,C285,Norte,Beleza,Maquiagem,1193,3,3579,Pix,10,No
4001,2024-09-10,C435,Centro-Oeste,Roupas,Camiseta,507,3,1521,Cartão de Crédito,8,No
4002,2024-09-10,C415,Sudeste,Beleza,Perfume,3166,2,6332,Cartão de Crédito,9,No
4003,2024-09-11,C085,Sul,Casa,Liquidificador,772,1,772,Pix,6,No
4004,2024-09-11,C453,Nordeste,Roupas,Calça Jeans,1904,3,5712,Cartão de Crédito,7,No
4005,2024-09-11,C158,Sul,Eletrônicos,Fone Bluetooth,1537,2,3074,Boleto,9,Yes
4006,2024-09-11,C028,Norte,Casa,Liquidificador,1724,3,5172,Boleto,6,No
4007,2024-09-11,C120,Sudeste,Casa,Microondas,3077,3,9231,Cartão de Crédito,4,No
4008,2024-09-11,C349,Centro-Oeste,Eletrônicos,Smartphone,1592,2,3184,Boleto,9,No
4009,2024-09-11,C118,Sul,Roupas,Camiseta,2707,1,2707,Cartão de Crédito,4,No
4010,2024-09-11,C141,Sul,Eletrônicos,Fone Bluetooth,3176,2,6352,Boleto,9,No
4011,2024-09-11,C383,Norte,Beleza,Perfume,3392,2,6784,Cartão de Crédito,8,No
4012,2024-09-11,C094,Sudeste,Roupas,Camiseta,1077,3,3231,Cartão de Crédito,4,No
4013,2024-09-11,C045,Sudeste,Roupas,Calça Jeans,869,3,2607,Cartão de Crédito,7,No
4014,2024-09-11,C456,Sudeste,Eletrônicos,TV 50,2285,1,2285,Boleto,7,No
4015,2024-09-11,C189,Nordeste,Beleza,Perfume,1434,1,1434,Boleto,6,No
4016,2024-09-11,C454,Centro-Oeste,Eletrônicos,Smartphone,3787,2,7574,Pix,6,Yes
4017,2024-09-11,C177,Nordeste,Beleza,Shampoo,3857,3,11571,Pix,9,No
4018,2024-09-11,C295,Centro-Oeste,Casa,Cafeteira,2023,2,4046,Pix,5,Yes
4019,2024-09-12,C392,Sudeste,Eletrônicos,TV 50,2541,2,5082,Pix,7,No
4020,2024-09-12,C043,Nordeste,Beleza,Kit Skincare,3010,2,6020,Boleto,8,No
4021,2024-09-12,C282,Sul,Casa,Liquidificador,1292,1,1292,Cartão de Crédito,10,No
4022,2024-09-12,C215,Centro-Oeste,Beleza,Maquiagem,2415,1,2415,Boleto,10,No
4023,2024-09-12,C216,Norte,Roupas,Camiseta,1323,3,3969,Pix,10,No
4024,2024-09-12,C465,Norte,Roupas,Tênis,783,3,2349,Boleto,9,No
4025,2024-09-12,C419,Sudeste,Eletrônicos,Smartphone,961,1,961,Pix,8,No
4026,2024-09-12,C224,Norte,Casa,Air Fryer,3765,3,11295,Boleto,7,No
4027,2024-09-12,C213,Norte,Beleza,Maquiagem,2636,2,5272,Boleto,4,No
4028,2024-09-12,C086,Nordeste,Eletrônicos,Notebook,3463,1,3463,Boleto,3,No
4029,2024-09-13,C349,Sul,Beleza,Kit Skincare,1485,3,4455,Boleto,6,No
